gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
Spty2d1,0.50315404,-0.004806022,0.021498697,0.025391163,-0.10592309,0.65241003,-0.86187416,0.14780399,-0.008660776,-0.502039,-0.6170222,0.14225174,-0.12760806,0.07592509,0.09954112,0.27280974,0.057687983,0.25893065,0.022881784,-0.856841,-0.85962915,0.2809408,0.25285825,1.8676206,-0.8619079,0.27769807,-0.8394178,-0.5859463,-0.86080366,-0.3238868,-0.100733906,-0.22007705,-0.4015328,-0.070103355,-0.03847849,-0.27110583,0.05117566,-0.056385268,0.13865298,0.05581916,0.07361715,0.012975093,-0.15176626,-0.19721955,-0.038559414,0.034324467,0.09483723,-0.18115692,-0.17235018,-0.037256908,-0.12398031,-0.07958901,-0.045089718,0.12673226,-0.19899978,-0.85880554,0.6472621,0.183447,-0.15916933,-0.85930145,-0.21049742,-0.1719303,-0.8586017
Nav2,-0.07376412,-0.09407522,0.092125155,-0.0106051965,-0.08441417,-0.10471621,-0.11174015,0.040564135,-0.027828297,-0.086359344,-0.09713398,-0.018346507,1.6455182,-0.007853758,-0.042686306,-0.09005444,0.044170618,-0.06354687,-0.04186411,-0.09788121,-0.105558276,-0.011671473,-0.06112823,-0.107653394,-0.111832954,-0.1095548,-0.049905248,-0.10875196,-0.10879247,-0.039434638,0.03509019,0.06340071,-0.09196804,0.15290931,-0.058546748,0.09390179,-0.07039725,-0.07904921,-0.10597568,-0.10129539,-0.048030153,0.01963597,0.008047806,0.036195178,-0.10862302,-0.105713576,-0.029659802,0.06561602,-0.10685888,-0.06594221,-0.08149329,-0.10212595,-0.09794553,-0.08193386,0.14058092,-0.10329044,-0.09817534,-0.08458935,-0.023926182,-0.104656,-0.10374956,-0.10585743,-0.10272919
Nipa1,-0.034923494,-0.045977876,-0.05132627,-0.033094786,-0.040719822,-0.051769275,-0.05559207,-0.00075146405,0.051661864,-0.04177849,-0.04764262,-0.004762277,-0.015591649,0.08002462,0.045854066,-0.043789554,-0.042700578,-0.029362725,0.035271756,-0.0480493,-0.05222757,-0.015304221,-0.030268967,-0.053367846,-0.055642582,-0.05440269,8.399256,-0.053965744,-0.05398779,-0.042062107,-0.03371514,-0.03475764,-0.044831034,-0.041996483,-0.036069065,-0.043337766,-0.033091065,-0.03779992,-0.05245474,-0.04990748,-0.039760068,-0.047523454,0.029127907,-0.012533685,-0.053895567,-0.05231209,-0.010919575,-0.014593779,-0.052935425,-0.030666394,-0.039130118,-0.050359514,-0.04808431,-0.0048450427,-0.043004315,-0.05099329,-0.04820938,-0.040815163,-0.0234799,-0.051736504,-0.010881326,0.070140846,-0.050687827
Herc2,0.05924526,-0.026798379,0.09076665,0.04772323,-0.000628052,-0.035070047,2.71035,0.11931118,0.19909635,-0.43967488,0.170433,0.08165956,0.507417,0.092856236,0.018233886,-0.05070903,0.018430093,0.031086141,-0.13680123,-0.68941075,-0.7046688,-0.018270679,0.12416969,0.86262345,-0.7171397,-0.71261185,0.13491386,0.5987192,-0.71109676,-0.019312758,-0.14736933,-0.0103525305,0.7429078,-0.029347792,-0.026576351,0.25830862,-0.033729456,-0.119197845,0.2848358,-0.12052592,-0.1560049,-0.28013095,-0.013592148,-0.025011783,-0.03444728,0.13753828,-0.17557134,-0.17806984,0.27127692,-0.21732108,0.16980743,0.052162454,0.20362434,0.038915884,0.035206657,-0.7001615,0.29479587,0.19036002,0.06533365,-0.7028756,0.16792071,0.13217467,-0.699046
Ube3a,-0.23845477,-0.15791383,0.032022603,-0.023714801,-0.3977118,0.12918669,1.892761,-0.04265449,-0.066765785,-0.49095473,0.26443404,0.095684215,0.3298814,-0.03561947,-0.16344051,-0.08557239,0.035218272,-0.12196038,-0.15176554,1.4484972,-0.9102364,0.10588167,-0.08882463,0.8569472,-0.8988762,-0.9030008,0.7577415,0.6072745,1.4373834,0.35776302,-0.09090744,-0.18005408,0.37633368,0.024422308,-0.086288325,-0.080106795,-0.04829395,-0.1627393,0.13942456,-0.25421324,-0.12603961,0.20916821,0.15115845,-0.00046703586,-0.36275157,-0.1768097,0.09281093,0.06405249,-0.11230654,0.13333495,0.00046972898,0.20453997,0.13330463,0.00038220172,0.2612732,1.8772575,0.18108666,-0.37046796,0.16714461,-0.91186994,-0.008806712,0.0927576,0.06541073
Snrpn,-0.08865856,0.07732242,-0.06125197,-0.0057075564,-0.08601429,-0.08097358,-0.07922964,-0.08077962,0.27629477,-0.08553134,-0.08285614,-0.10241797,-0.09747766,-0.069742724,0.12054309,-0.0846139,-0.08511068,-0.09119535,-0.02767645,-0.08267062,-0.08076451,-0.060723163,-0.032823022,-0.080244325,-0.07920659,-0.07977223,-0.09458237,-0.07997157,-0.0799615,-0.06890145,-0.0007680522,0.18980001,-0.08413877,-0.08543189,-0.044087164,-0.08482,-0.057351694,0.13952291,-0.08066087,-0.081822924,-0.05295735,-0.08291051,-0.0515849,0.24251433,-0.080003574,-0.08072595,-0.09960904,-0.09793288,-0.08044159,-0.090600625,-0.08673951,-0.08161671,-0.08265465,-0.08663012,-0.08497211,-0.08132758,-0.08259759,-0.0859708,-0.08272236,-0.08098853,-0.04809601,-0.080690235,-0.08146693
Klf13,0.45426294,0.09509607,0.31348637,0.22458045,0.3454322,0.7565556,1.5611317,0.44641033,0.40546048,0.5776265,0.43589133,0.27389568,0.1762909,0.08845864,0.08587807,0.08189444,-0.17412733,-0.09693923,-0.08435351,-0.3643601,-1.306452,0.098272815,-0.04757838,0.8281636,-1.7265754,0.79371166,0.023769846,-0.21802261,-1.6992337,0.47442335,-0.30335233,-0.24172355,-0.01665842,-0.13610469,-0.39254302,-0.017486447,-0.040957388,-0.17724216,-0.1933524,-0.3085305,-0.1937227,-0.16182746,0.032682754,0.0052489135,0.010390617,-0.45187685,-0.20912892,0.14574121,-0.33628848,-0.39100933,-0.38391578,-0.3307082,-0.18624139,-0.49544942,-0.37198374,0.65908927,-0.57279915,-0.60639036,0.05316661,-1.6620364,0.340278,0.25400215,0.6897515
Trpm1,-0.10458723,-0.12001548,-0.10745615,-0.09170621,-0.11267698,-0.12809834,-0.13343371,-0.014528826,0.15850289,-0.114154525,-0.122338906,-0.062492166,-0.07760638,-0.06661227,-0.07458124,-0.11696131,0.14229047,-0.043682497,-0.090882756,-0.12290649,-0.12873797,-0.13097502,-0.107230455,-0.13032943,-0.1335042,-0.13177374,-0.08646409,-0.1311639,-0.13119467,0.17719784,-0.06585498,-0.06254911,-0.11841487,0.745281,-0.051518723,-0.11633076,-0.022465475,-0.09245931,-0.12905504,-0.1254999,-0.012741143,-0.12217259,-0.025597442,0.0739991,-0.13106595,0.23980321,-0.071085714,0.081736974,-0.1297259,0.115087874,-0.11045828,-0.12613079,0.9654434,0.085668065,0.4386138,-0.12701532,-0.12312992,-0.11281004,-0.05239746,-0.12805262,0.018885743,-0.0054516615,-0.126589
Mtmr10,-0.13618518,-0.022169553,-0.032638926,0.023456734,0.2216164,-0.1553126,-0.15965316,0.014225517,0.015665378,-0.14396863,0.21444178,0.03348479,-0.114234984,0.0020026425,-0.077903934,-0.14625208,-0.02736259,0.027075578,-0.14420657,-0.15108877,-0.15583295,0.014429049,-0.02847312,-0.15712768,-0.1597105,-0.1583027,-0.121441156,0.8827618,-0.1578316,0.019977655,-0.017268756,-0.036201984,-0.14743462,0.02453791,0.0013074399,-0.012478017,-0.03028906,-0.057393044,-0.1560909,0.06680616,-0.08564786,-0.1504917,0.00667029,-0.004151256,-0.15772687,-0.15592892,-0.10893011,0.015907023,-0.15663669,0.010362764,-0.14096156,-0.15371189,0.20078644,-0.04962149,0.07723843,-0.1544315,0.88501793,0.06026504,0.010396483,-0.15527537,0.13545817,0.06962189,-0.15408467
Chsy1,0.36699626,0.21391921,0.21483617,0.14329676,0.3329572,0.46248317,-1.0817747,0.07317866,0.1181211,0.12147752,-0.06163113,0.26681295,-0.248943,0.09454934,0.26449135,0.44199032,0.23217791,0.1566484,0.43509686,0.24391972,1.7635897,0.51626337,0.42902827,2.808652,-1.0817454,-0.12374833,-0.57319194,-0.3081709,-1.0827091,-0.90907806,-0.022688316,0.117097944,0.6689192,0.10806033,0.1886244,0.04009972,0.09540901,0.20198788,0.4433955,0.49077517,0.21082701,0.17243083,-0.25049835,-0.22794393,-0.31553125,-0.08484854,-0.14084879,-0.40930644,-0.07479198,-0.17837651,-0.2745866,-0.20247921,-0.58385915,-0.15525918,-0.5094575,-1.0844527,0.15857276,0.7041375,0.5105417,-1.08402,-0.69718164,-0.8679404,-0.3620088
Lrrk1,0.14909652,0.18874636,0.1319981,0.26539183,0.023013502,1.1442734,-0.5918726,0.123119965,0.29069507,-0.5206326,0.026545262,-0.059359886,0.34733754,-0.039615404,0.26839313,0.2190303,-0.008710542,-0.17006813,0.39516184,1.5383584,0.69596857,0.21228342,0.36318126,-0.58040166,3.336691,-0.58573866,1.0636568,-0.58348525,-0.583599,-0.5525807,-0.13507716,0.15201038,0.15941684,0.50852185,-0.21430641,0.07278842,-0.13455582,0.16835701,0.056208525,-0.048994135,-0.14680573,0.2762167,-0.12752831,-0.0054377546,0.64948225,0.20409277,-0.0016282445,-0.0059163766,1.3638994,-0.31057674,-0.2885298,-0.01597242,-0.31752515,-0.26785684,-0.18452904,1.9722316,-0.07160683,-0.02050305,0.62677133,-0.5719885,-0.41821742,-0.5233021,0.56961745
Asb7,0.25064218,0.033142105,-0.108733706,-0.005924779,0.014397853,-0.24708219,-0.2548614,0.008709742,-0.012130834,-0.2267514,0.1663763,-0.019411763,-0.17346235,-0.07609282,0.00049692503,-0.17138533,-0.10979308,-0.043410614,-0.085816406,-0.2395122,-0.24801481,-0.026268093,0.027796658,-0.25033522,-0.2549642,-0.25244108,-0.18637735,2.5218315,-0.25159678,0.11969575,-0.045471672,-0.050453678,0.16581559,0.10539305,-0.1258331,0.09730324,-0.07469832,-0.025003655,-0.24847709,0.1877732,-0.014299598,0.19158457,0.06833876,0.0021290046,-0.25140908,0.14621598,0.0021602798,0.26959863,-0.24945526,-0.20413879,-0.05558511,0.009242323,0.120019875,-0.010362749,0.33665308,-0.2455031,0.4398526,0.0524475,0.12453423,-0.2470155,0.027909754,0.045003414,-0.2448815
Lins1,-0.15554714,-0.066116005,-0.06409769,0.0020591863,0.10698248,-0.14918448,-0.14774062,-0.02307647,0.11950003,0.72937816,-0.15074311,-0.16693904,0.49967277,-0.046663392,-0.07387471,-0.15219842,-0.066026874,-0.0866553,-0.07147594,-0.15058951,-0.14901139,0.0174554,-0.05382884,-0.1485807,-0.14772153,4.92615,-0.16045167,-0.14835487,-0.14834654,0.076891035,-0.038333192,0.029882539,-0.15180506,-0.15287566,0.07271609,-0.15236907,-0.026464343,-0.096187,-0.14892557,0.70035154,-0.06300747,-0.15078813,0.05079405,0.082139336,-0.14838138,-0.14897946,0.05655538,0.40172628,0.3975615,0.007875722,0.20044528,0.33749664,-0.1505763,0.055430356,-0.059875038,-0.14947757,-0.15052906,-0.15332185,-0.048106495,-0.14919685,0.048892636,0.0869255,-0.14959294
Lysmd4,-0.11882973,-0.06386738,-5.3062563e-06,0.0038484372,0.14383821,-0.13365132,-0.13701476,0.012533149,-0.047785383,-0.124861024,-0.13002051,0.02123001,-0.10182081,-0.052830733,-0.08593798,0.086558945,0.07752558,0.09775696,0.13191636,-0.13037832,-0.13405453,-0.018961236,-0.016770141,-0.13505778,-0.1370592,-0.13596828,-0.10740477,-0.13558383,-0.13560323,0.024362577,-0.09844453,-0.013998969,0.54791194,0.054685798,0.017202083,-0.12623294,-0.043470312,0.028431565,0.58841705,-0.13201323,-0.091557,0.08765998,0.02584409,-0.045457415,-0.1355221,0.25561365,-0.09771013,0.6621865,-0.13467734,-0.115084164,0.113141574,-0.13241094,-0.13040914,0.08065769,0.1485258,-0.13296856,-0.13051917,0.48199028,-0.017022831,-0.13362247,-0.013851617,-0.010613797,-0.1326998
Mef2a,0.06681651,0.22501966,0.074925944,0.042523414,-0.019327074,-0.43531823,-0.9318678,0.14106515,0.22120318,0.46426526,-0.093446076,0.2404506,0.26128227,0.031132478,0.17552367,0.33119094,0.08166766,0.066084675,0.08959377,-0.88232243,-0.4414049,0.19095734,0.28327957,-0.9172578,2.05982,0.5824717,0.4177921,-0.2661128,-0.92133,-0.1412105,-0.16028962,0.06879135,0.49376974,-0.088351145,0.008351355,0.14736201,-0.16667879,-0.15716717,-0.573242,-0.08134992,-0.12414267,-0.40106353,-0.061962906,-0.05515543,-0.2896344,0.2861872,-0.044682864,0.044938367,0.39877495,-0.21579105,0.13641445,-0.5392796,-0.2770515,-0.19555894,-0.378935,1.0329868,-0.18734649,0.014893642,0.14031063,-0.9065422,-0.0016552082,0.0151531175,0.45505235
Lrrc28,-0.17618792,0.097029954,0.020452758,-0.10913087,0.33505553,-0.2798864,-0.2804454,0.06658221,0.036660567,-0.27842546,-0.27928296,-4.105965e-05,0.93539876,0.017329685,0.020663103,0.25673047,-0.058903094,0.036616664,-0.08476115,-0.2793424,3.8103313,0.03347772,0.04186177,-0.28012016,-0.2804528,3.5231488,1.3211795,-0.28020757,-0.28021082,-0.021084169,-0.12565376,-0.02973265,-0.056480013,-0.004926358,-0.08838413,-0.14924839,-0.031849604,-0.10775294,0.6080636,0.17942181,-0.009088624,-0.11117405,-0.013015232,-0.0050193868,-0.28019732,-0.050869524,-0.028402993,-0.19565414,0.5476092,0.22248815,-0.049086038,-0.05515218,0.41554323,0.00885625,0.10691537,-0.27977294,-0.27936584,0.052394263,-0.022362376,-0.2798816,0.14535111,-0.06877093,-0.27972826
Igf1r,-0.09032128,-0.1459028,-0.17279458,-0.16101691,-0.119465254,-0.175022,-0.19424306,0.10534635,0.035382573,-0.12478825,-0.15427314,0.06132958,0.006879406,-0.035153005,-0.07096993,-0.1348999,-0.12942453,-0.04784775,-0.12584189,-0.15631795,-0.17732632,-0.18538544,-0.16143374,-0.18305962,-0.19449702,-0.18826285,4.116038,-0.18606585,-0.18617672,0.6054025,-0.07518265,-0.08948736,-0.14013648,-0.12588432,-0.08027695,-0.1326283,-0.081107795,-0.104783975,-0.17846853,-0.16566087,-0.11463962,-0.15367398,0.05173214,0.083294034,-0.18571301,-0.17775129,0.030370634,0.38104394,-0.18088542,-0.068916544,-0.11147222,-0.16793372,-0.15649396,-0.094083324,0.10718331,-0.17112035,-0.15712284,-0.11994463,-0.15574767,-0.17485723,0.3556964,0.25675723,-0.16958448
Pgpep1l,-0.052054845,0.17997712,-0.06839627,-0.033029005,-0.06487674,-0.08931897,-0.09777528,0.023536248,0.0032486296,-0.0672186,0.7606747,0.01466403,-0.009291354,-0.032682847,-0.043541204,-0.07166723,-0.06925833,-0.022227818,-0.06768215,-0.0810901,-0.09033275,-0.093878366,-0.093842976,-0.092855126,-0.09788701,-0.09514428,-0.023330452,-0.094177715,-0.09422649,-0.02475258,-0.02930641,-0.051687956,-0.07397106,-0.06770082,-0.05458893,-0.07066784,-0.048001364,-0.05841771,-0.090835266,-0.08520053,-0.06275371,-0.07992689,0.007526587,0.079369284,-0.09402248,-0.09051972,0.0010436255,-0.0070839887,-0.091898575,-0.042637818,-0.061360206,-0.08620047,-0.08116755,-0.032275453,0.023481458,-0.08760243,-0.08144421,-0.065087646,-0.08083921,-0.089246474,0.14243715,-0.090692915,-0.08692673
Fam169b,0.12613203,0.1932708,-0.10277066,0.15149255,-0.30872253,0.16343588,-0.8031665,0.17757042,0.16032644,0.23518758,0.63684136,0.13483985,0.567398,0.08423039,-0.074827366,0.0024517132,0.041238632,0.12442271,-0.16793524,-0.75109166,0.9039537,-0.4649079,-0.42091635,-0.78781056,-0.8035152,0.7708401,-0.5708222,0.82562494,-0.79209065,0.38197827,-0.1305208,-0.15160334,-0.089887775,-0.20428717,-0.12082657,-0.24635544,-0.23421878,-0.16346736,-0.23815547,-0.37902895,-0.06222091,-0.33931828,-0.10523207,-0.115936585,-0.0003141053,0.17469433,-0.101792306,-0.23415226,-0.36495516,0.259342,0.7572627,0.2736423,0.29517403,0.15277931,0.13882074,1.2393411,0.009389665,-0.10238007,-0.097009644,-0.77654785,0.61855465,0.37216246,-0.76930785
Arrdc4,-0.07264913,-0.10316005,-0.09792685,-0.08502738,-0.088647425,-0.11914475,-0.12969597,0.0358713,0.10879186,-0.09156943,0.38282603,0.07105593,0.73768,-0.04847808,-0.0620264,-0.09712012,0.002565288,-0.05730099,-0.09214781,-0.10887734,-0.12040968,-0.105437025,-0.101078406,-0.12355693,-0.12983537,4.9385824,6.6551223,-0.12520717,-0.12526801,0.10419123,-0.06931397,-0.048915956,-0.09999469,-0.09217111,-0.07581099,-0.09587315,-0.06759148,-0.08058828,-0.121036686,-0.11400606,-0.056404646,-0.10742596,0.015914889,0.147267,-0.12501347,-0.12064297,0.27463108,-0.016537584,-0.12236342,-0.060899213,0.303724,-0.11525371,-0.10897397,-0.026379481,0.15265581,-0.11700298,-0.10931918,0.18705317,-0.08393616,-0.1190543,0.2481206,0.0025994107,-0.11615987
Mctp2,0.18289062,0.1622511,0.10750219,0.1641444,-0.19676352,0.20119904,-0.73522323,0.08392908,0.14526969,-0.46222565,-0.23321193,0.12867726,0.09863559,0.1386082,0.09438877,-0.0029180492,0.13040182,0.14428133,-0.07558553,2.2045376,1.1272322,0.022864154,-0.06622657,0.27782208,-0.7353915,-0.7312615,-0.6231254,-0.012124956,-0.72987956,-0.32080823,-0.015708754,0.031919606,-0.0059489785,0.046986796,-0.079648934,-0.027746484,-0.10986155,0.010880443,-0.33743972,0.10668962,-0.08364932,-0.03518692,-0.18628842,-0.19652611,0.22783993,0.28046617,-0.27748686,-0.14308913,-0.7263742,-0.017549481,0.5139511,0.031613905,0.25627995,0.24259079,0.08740607,-0.7199051,0.5450452,0.33798632,0.06687018,-0.7223807,-0.094222315,-0.40113306,-0.7188877
Chd2,0.35873973,0.14421536,0.036507018,0.11036579,0.1277271,0.98084956,-1.5565408,0.27508822,0.16377279,0.6537497,0.49020484,0.28237087,-0.14001721,0.20577124,0.19971368,-0.21706168,0.18225238,0.3756516,-0.21583147,2.1057765,-1.1727531,-0.36474502,-0.14817494,-1.534691,-1.557037,0.9168469,-1.2259405,0.7058575,-1.5407811,0.041534614,-0.31087175,-0.31382513,-0.46189207,-0.33601546,-0.2118771,-0.7736303,-0.2061843,-0.13695818,0.2477292,-0.1603794,-0.21433133,-0.15406467,-0.1713066,-0.17477652,0.17196037,-0.010661833,-0.16612922,-0.4943816,0.13545045,0.35171223,0.20811898,0.68140334,0.4596749,0.32581535,-0.21288672,-0.06259231,-0.08758822,0.10481151,-0.3655358,1.3600854,0.71022993,0.51657426,1.1471416
Slco3a1,0.50304806,0.2179526,0.49609166,0.48371577,-0.03294438,0.3415703,1.5013535,0.3295464,0.22192723,0.032774884,0.55775124,0.11777869,-0.21351293,0.1539252,0.24586368,0.16125639,0.25415912,-0.10801014,-0.3587702,-0.9606766,0.38000014,0.377307,0.40866122,-0.27475965,-1.0486968,0.25736374,-0.115740836,0.041685924,-1.0295147,-0.26730567,-0.18529266,0.103011556,0.03594621,0.0013534366,-0.27080274,-0.52701133,-0.10555827,-0.06820608,0.033960704,-0.42788216,-0.33716014,-0.560279,-0.03858787,-0.014317019,0.6148679,0.24710216,-0.064610794,-0.13472843,-0.33911985,0.04518338,-0.26858175,0.23426707,-0.14596657,-0.31183833,-0.44628644,2.1668704,-0.59931225,-0.3512061,-0.3828843,0.75178003,0.115826175,0.061598353,1.5287215
Klhl25,0.24925818,0.0690807,0.099830724,-0.09118575,0.012363979,1.0393789,-0.32085994,0.04149343,-0.018005157,2.2079816,0.14370425,-0.03175799,-0.27304634,0.04355092,0.07690621,0.46621925,-0.054320514,0.044751115,0.23131447,-0.31184384,-0.31683826,0.056857888,0.0047674747,-0.31820124,-0.3209203,-0.31943822,1.1989434,-0.31891593,5.516002,-0.066026956,-0.047561437,-0.112221524,-0.307997,0.14288358,-0.050164595,0.20872432,-0.031849705,-0.030246817,0.04794289,-0.19613314,-0.020889483,0.24488573,-0.033339486,-0.05831648,0.5664854,-0.3169393,-0.16454208,0.17443345,0.26993364,-0.13552949,-0.10165711,0.26528293,-0.100976616,-0.06545034,-0.046285696,-0.31536287,1.469642,0.016503653,0.21045922,-0.31625128,-0.107741676,-0.13767506,-0.31499776
Ntrk3,-0.14912081,0.22540161,-0.07268962,-0.0339823,0.20721224,-0.28748438,7.018008,0.0017584816,0.024805266,-0.26421088,0.11262377,0.08947852,0.13902575,-0.08434481,0.038061626,-0.09131534,0.078540996,-0.09305246,0.17659971,-0.2788187,-0.288552,0.031959232,-0.034213923,1.8535614,-0.29650724,-0.29361892,-0.21799307,-0.29260105,-0.29265243,0.006386524,-0.032141842,-0.015634041,-0.27132177,0.45026663,-0.00039693082,-0.10676343,0.00434559,0.010371986,0.10520877,0.5168467,-0.065469295,-0.07946567,0.06531352,-0.0077347793,-0.29243755,-0.15041846,-0.062312894,-0.09967052,0.39648315,0.06793086,0.05783852,0.32531577,-0.27890027,0.010340935,0.36492315,-0.28567672,0.10927314,0.33541292,0.019898854,-0.28740802,-0.04022841,0.040239826,-0.28496516
Isg20,-0.1982303,0.28305772,0.10047999,0.059367083,0.20006658,1.8423064,-0.44125023,0.0041757296,0.009992992,0.32037708,-0.029740544,-0.023521625,0.58668876,-0.1020567,-0.035445493,-0.31019372,-0.11036508,0.0056036757,-0.08824026,-0.42328689,1.5495163,-0.28738782,-0.34244925,-0.43595314,-0.44137052,1.831788,-0.36110246,1.071016,-0.4374296,-0.03192979,-0.12037364,-0.14177793,-0.023603057,-0.010401205,-0.06765145,-0.109944835,0.037145026,-0.13080105,0.5788013,0.026172651,0.04432273,-0.1888652,-0.10002979,-0.041088466,0.2740328,-0.19250402,-0.11171459,0.4366912,-0.43492335,0.06382492,0.5553118,1.1422809,0.1666949,0.5040499,1.0250691,-0.4302981,-0.42366812,0.26742634,0.18677014,2.6527793,-0.011891656,0.0266489,-0.42957062
Abhd2,0.13785666,-0.005322173,0.0051112906,0.17570996,-0.10528386,1.3721402,-0.74844074,0.11645583,0.015354195,-0.48602143,-0.5135069,0.18642575,0.19503361,0.0013750334,-0.00604489,0.3477743,0.16445538,0.041927584,0.14145991,-0.72658694,0.11750927,0.12852027,0.13867392,2.1508238,-0.7485871,0.95746934,-0.6509352,-0.035269823,-0.74379265,-0.1946872,-0.14214419,-0.20465896,0.17752746,0.06521919,0.036331225,-0.02092142,-0.10107851,-0.00030429527,-0.17623407,0.22966065,-0.0010342558,-0.27537048,-0.048727643,-0.00946845,-0.41378024,0.17111148,-0.047727503,0.4126542,0.7137475,0.32396773,0.12608929,0.06942587,-0.088990316,0.06974841,0.23533128,-0.7351166,0.0068612196,-0.07011646,0.115067706,-0.73727,-0.12664442,-0.30500516,1.0562468
Zfp710,-0.17823674,-0.13714983,0.000795127,-0.006179146,-0.028876409,1.1877487,-0.25316688,-0.0063097277,0.106082454,2.3070428,-0.22434759,0.10962662,-0.10815267,-0.07737185,-0.012678161,-0.21037902,-0.20643114,-0.051781464,-0.0974243,-0.22582194,-0.2409695,-0.0903316,-0.12727404,-0.24510334,-0.25335,-0.248855,-0.13116102,0.5519245,-0.24735086,0.24568777,-0.036401868,-0.0592627,0.23749602,0.12659775,-0.06533813,-0.09617005,-0.05169072,-0.026840776,-0.24179305,-0.23255843,-0.029422387,-0.22391558,0.087378144,0.10935937,-0.2470165,-0.2412759,0.06754406,0.086537264,0.68632954,-0.1628034,-0.054203752,0.397303,-0.22594887,-0.044610925,-0.029048134,-0.23649485,-0.22640228,-0.034931052,-0.073770985,-0.23918922,0.23725577,-0.005090479,-0.23538744
Idh2,-0.014270284,-0.1298579,-0.13348316,-0.22529377,-0.45601013,-0.4505794,-0.4487005,0.19263077,0.02561117,0.6421982,0.07296152,-0.085147254,-0.12319917,0.29991165,0.10586494,0.031712312,0.118787885,-0.1361153,-0.4320551,-0.45240775,-0.45035413,-0.03800326,0.002874987,0.89727855,-0.44867566,-0.4492851,2.9112675,0.67615956,-0.449489,0.65194124,0.11341565,0.14367102,0.101557836,0.32099837,-0.22637418,-0.09993143,0.087646686,0.057344634,0.20785321,-0.20042022,-0.20567966,-0.15066606,0.014677619,-0.081092894,0.04185522,-0.20607436,-0.22508535,-0.371538,-0.20916314,-0.12784828,0.087200515,0.2744617,-0.36546862,-0.2168821,-0.27868238,-0.45096076,-0.45232904,-0.34520537,-0.27550262,-0.4505955,-0.022498788,0.23183079,-0.4511109
Sema4b,0.22024451,-0.09041689,-0.07630044,-0.05830037,-0.21742046,-0.26404312,-0.28017324,0.12872343,0.09149905,-0.22188747,-0.24663088,0.1563117,0.7218066,-0.05212047,-0.049991585,-0.12938176,-0.08299572,-0.13851616,-0.10772095,-0.24834685,-0.26597685,-0.12278821,-0.05121677,2.0468361,-0.28038636,-0.2751547,-0.1381724,0.8029401,-0.27340403,0.6021684,-0.04923313,-0.032108005,-0.23476754,-0.0572121,-0.1308918,-0.1194334,-0.071329,-0.08781928,-0.2669354,-0.09098164,-0.17362171,0.0432486,0.089023374,-0.029762741,0.27008024,0.23166634,-0.04907245,0.24057153,0.6268531,-0.0376829,0.060313568,0.20917848,0.06488537,-0.108947426,0.00025008,4.8817315,-0.2490223,0.045375668,-0.06671565,-0.26390484,0.03715785,0.12418175,3.3414752
